#	startTime:1574242528379
#	SiteID:5dbc1d84c1eb61796cf7c010	SiteName:杭州大悦城	FloorId:5dbc1d84c1eb61796cf7c022	FloorName:B1
#	Brand:OPPO	Model:PBCM10	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	type:35	name:BMI160 Accelerometer Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:16	name:BMI160 Gyroscope Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:14	name:AK09911 Magnetometer Uncalibrated	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20191105-nightly-16-gcd7805b	VersionCode:403	
1574242528383	TYPE_DIST1	0.7209778	-4.748535	-4.837036
1574242528384	TYPE_DIST2	0.9221174	1.0670092	1.0221391
1574242528386	TYPE_WAYPOINT	211.54503	279.10452
1574242528439	TYPE_SENSOR_MAGNETIC_FIELD_ACCURACY_CHANGED	3
1574242528495	TYPE_ACCELEROMETER	-0.84425354	0.87446594	11.852615	2
1574242528495	TYPE_MAGNETIC_FIELD	-25.12207	24.6109	-42.19513	3
1574242528495	TYPE_GYROSCOPE	1.0444794	-0.12705994	0.38046265	3
1574242528495	TYPE_ROTATION_VECTOR	0.030766368	0.016048279	-0.3901571	3
1574242528495	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-88.80005	-102.674866	-334.4864	-63.67798	-127.28577	-292.29126	3
1574242528495	TYPE_GYROSCOPE_UNCALIBRATED	1.0467377	-0.12715149	0.380661	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528495	TYPE_ACCELEROMETER_UNCALIBRATED	-1.0118561	0.99476624	12.952148	0.0	0.0	0.0	3
1574242528515	TYPE_ACCELEROMETER	-0.6287689	0.74935913	8.871826	2
1574242528515	TYPE_MAGNETIC_FIELD	-23.735046	21.835327	-43.53485	3
1574242528515	TYPE_GYROSCOPE	1.3427582	-0.014144897	0.38313293	3
1574242528515	TYPE_ROTATION_VECTOR	0.030766368	0.016048279	-0.3901571	3
1574242528515	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-87.413025	-105.45044	-335.8261	-63.67798	-127.28577	-292.29126	3
1574242528515	TYPE_GYROSCOPE_UNCALIBRATED	1.0467377	-0.12715149	0.380661	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528515	TYPE_ACCELEROMETER_UNCALIBRATED	-0.68144226	0.7469635	10.495697	0.0	0.0	0.0	3
1574242528535	TYPE_ACCELEROMETER	-0.56352234	0.56321716	5.8814697	2
1574242528535	TYPE_MAGNETIC_FIELD	-23.735046	21.835327	-44.8761	3
1574242528535	TYPE_GYROSCOPE	1.3086548	0.023147583	0.4113617	3
1574242528535	TYPE_ROTATION_VECTOR	0.05679801	0.007698347	-0.38495168	3
1574242528535	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-87.413025	-105.45044	-337.16736	-63.67798	-127.28577	-292.29126	3
1574242528535	TYPE_GYROSCOPE_UNCALIBRATED	1.3109131	0.02305603	0.41156006	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528535	TYPE_ACCELEROMETER_UNCALIBRATED	-0.5683136	0.6655731	7.286865	0.0	0.0	0.0	3
1574242528555	TYPE_ACCELEROMETER	-0.4156952	0.5231018	4.2354584	2
1574242528555	TYPE_MAGNETIC_FIELD	-25.12207	21.835327	-45.54596	3
1574242528555	TYPE_GYROSCOPE	0.90226746	-0.0077667236	0.44065857	3
1574242528555	TYPE_ROTATION_VECTOR	0.065580815	0.004801395	-0.38185334	3
1574242528555	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-88.80005	-105.45044	-337.83722	-63.67798	-127.28577	-292.29126	3
1574242528555	TYPE_GYROSCOPE_UNCALIBRATED	0.90452576	-0.007858276	0.44085693	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528555	TYPE_ACCELEROMETER_UNCALIBRATED	-0.59465027	0.5835571	4.8477783	0.0	0.0	0.0	3
1574242528575	TYPE_ACCELEROMETER	-0.07092285	0.18553162	3.624939	2
1574242528575	TYPE_MAGNETIC_FIELD	-23.735046	22.529602	-45.54596	3
1574242528575	TYPE_GYROSCOPE	0.4303589	0.023666382	0.42733765	3
1574242528575	TYPE_ROTATION_VECTOR	0.065580815	0.004801395	-0.38185334	3
1574242528575	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-87.413025	-104.756165	-337.83722	-63.67798	-127.28577	-292.29126	3
1574242528575	TYPE_GYROSCOPE_UNCALIBRATED	0.4326172	0.02357483	0.427536	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528575	TYPE_ACCELEROMETER_UNCALIBRATED	-0.17507935	0.33216858	3.8697357	0.0	0.0	0.0	3
1574242528595	TYPE_ACCELEROMETER	-0.0368042	-0.039520264	3.5363464	2
1574242528595	TYPE_MAGNETIC_FIELD	-23.735046	21.142578	-46.21582	3
1574242528595	TYPE_GYROSCOPE	0.085739136	0.20956421	0.36341858	3
1574242528595	TYPE_ROTATION_VECTOR	0.06782058	0.0029208625	-0.37829557	3
1574242528595	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-87.413025	-106.14319	-338.50708	-63.67798	-127.28577	-292.29126	3
1574242528595	TYPE_GYROSCOPE_UNCALIBRATED	0.08799744	0.20947266	0.36361694	0.0022583008	-9.1552734E-5	1.9836426E-4	3
1574242528595	TYPE_ACCELEROMETER_UNCALIBRATED	-0.04638672	0.0849762	3.4729004	0.0	0.0	0.0	3
1574242528640	TYPE_WIFI		04:40:a9:a1:19:50	-41	2437	1574242527091
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:a1:19:52	-42	2437	1574242527092
1574242528640	TYPE_WIFI		04:40:a9:a1:19:53	-44	2437	1574242527093
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fb:24:e0	-48	5785	1574242519583
1574242528640	TYPE_WIFI		04:40:a9:fb:24:e1	-49	5785	1574242519583
1574242528640	TYPE_WIFI		04:40:a9:fb:24:e2	-49	5785	1574242519585
1574242528640	TYPE_WIFI	TP-LINK_3B29	9c:a6:15:27:3b:29	-51	2437	1574242525097
1574242528640	TYPE_WIFI	ChinaNet-XajW	28:9e:97:b4:3a:3c	-51	2417	1574242526800
1574242528640	TYPE_WIFI		04:40:a9:a1:19:41	-53	5180	1574242527535
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:a1:19:40	-53	5180	1574242527534
1574242528640	TYPE_WIFI		04:40:a9:a1:19:42	-53	5180	1574242527535
1574242528640	TYPE_WIFI		30:a1:fa:b7:d5:e7	-54	2472	1574242525515
1574242528640	TYPE_WIFI	HUAWEI-B311-D5E4	30:a1:fa:b7:d5:e4	-56	2472	1574242527503
1574242528640	TYPE_WIFI	SOFTREE	50:64:2b:da:35:3d	-57	2412	1574242524770
1574242528640	TYPE_WIFI	MERCURY_A722	50:3a:a0:fb:a7:22	-59	2472	1574242525531
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fb:23:20	-59	5745	1574242527812
1574242528640	TYPE_WIFI		04:40:a9:fb:23:21	-59	5745	1574242527812
1574242528640	TYPE_WIFI		04:40:a9:fb:23:22	-59	5745	1574242527813
1574242528640	TYPE_WIFI	三只松鼠投食店	d6:76:e7:0a:07:5d	-60	2462	1574242525415
1574242528640	TYPE_WIFI	PDA	d0:76:e7:0a:07:5d	-60	2462	1574242527390
1574242528640	TYPE_WIFI	lufyer	78:44:fd:85:d1:8f	-60	2437	1574242527061
1574242528640	TYPE_WIFI	HUAWEI-85E1	34:79:16:bd:85:e1	-60	2412	1574242526774
1574242528640	TYPE_WIFI		e4:fd:a1:99:85:45	-61	2462	1574242514916
1574242528640	TYPE_WIFI		04:40:a9:fa:0d:b3	-61	2437	1574242527058
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fa:0d:b2	-61	2437	1574242527058
1574242528640	TYPE_WIFI		04:40:a9:fb:24:f0	-61	2412	1574242526779
1574242528640	TYPE_WIFI		04:40:a9:f9:dd:01	-62	5260	1574242528118
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:f9:dd:00	-62	5260	1574242528117
1574242528640	TYPE_WIFI		04:40:a9:f9:dd:02	-62	5260	1574242528118
1574242528640	TYPE_WIFI	JWHJ1234	e4:fd:a1:99:85:48	-63	5745	1574242527833
1574242528640	TYPE_WIFI		04:40:a9:fa:0d:b0	-63	2437	1574242527057
1574242528640	TYPE_WIFI	JWHJ1234	e4:fd:a1:99:85:44	-63	2462	1574242527382
1574242528640	TYPE_WIFI	三只松鼠投食店	d6:76:e7:0a:07:62	-64	5745	1574242527815
1574242528640	TYPE_WIFI	PDA	d0:76:e7:0a:07:62	-64	5745	1574242527811
1574242528640	TYPE_WIFI	walaida2	d0:76:e7:1f:80:6b	-64	5180	1574242527563
1574242528640	TYPE_WIFI		e4:fd:a1:99:85:49	-64	2462	1574242519007
1574242528640	TYPE_WIFI	ChinaNet-shmY	ec:f8:eb:4d:56:99	-64	2447	1574242527177
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fb:24:f2	-64	2412	1574242526779
1574242528640	TYPE_WIFI		04:40:a9:fb:24:f3	-64	2412	1574242526780
1574242528640	TYPE_WIFI	walaida1	78:44:fd:b7:1f:47	-64	2417	1574242524862
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fa:0d:a0	-65	5825	1574242528079
1574242528640	TYPE_WIFI		04:40:a9:fa:0d:a1	-65	5825	1574242528080
1574242528640	TYPE_WIFI		5c:1a:6f:81:78:e0	-65	2472	1574242502938
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:fb:23:32	-65	2462	1574242519022
1574242528640	TYPE_WIFI	HUAWEI-Q2 Pro	24:fb:65:1d:b3:a0	-65	2462	1574242512919
1574242528640	TYPE_WIFI	HES Demo	5c:1a:6f:81:78:e2	-65	2472	1574242515075
1574242528640	TYPE_WIFI		04:40:a9:fa:0d:a2	-66	5825	1574242528080
1574242528640	TYPE_WIFI		04:40:a9:fb:23:33	-66	2462	1574242517057
1574242528640	TYPE_WIFI	walaida2	d0:76:e7:1f:80:6a	-66	2417	1574242518436
1574242528640	TYPE_WIFI	walaida1	78:44:fd:b7:1f:48	-67	5745	1574242527826
1574242528640	TYPE_WIFI		04:40:a9:fb:23:30	-67	2462	1574242519022
1574242528640	TYPE_WIFI		f8:9a:78:df:5e:c1	-67	2412	1574242520408
1574242528640	TYPE_WIFI		04:40:a9:a1:a0:73	-68	2412	1574242516377
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:52:67:30	-69	2437	1574242514610
1574242528640	TYPE_WIFI		04:40:a9:52:67:31	-69	2437	1574242514611
1574242528640	TYPE_WIFI		04:40:a9:52:67:32	-69	2437	1574242514612
1574242528640	TYPE_WIFI		04:40:a9:a1:a0:70	-69	2412	1574242516376
1574242528640	TYPE_WIFI	HES Demo	5c:1a:6f:81:78:f2	-70	5825	1574242528059
1574242528640	TYPE_WIFI		04:40:a9:fb:33:20	-70	5180	1574242527578
1574242528640	TYPE_WIFI		04:40:a9:fb:33:21	-70	5180	1574242527578
1574242528640	TYPE_WIFI	ChinaNet-UdbT	24:7e:51:dc:87:d8	-70	2447	1574242527164
1574242528640	TYPE_WIFI	JOY CITY	04:40:a9:a1:a0:60	-70	5745	1574242525820
1574242528640	TYPE_WIFI		04:40:a9:a1:a0:61	-70	5745	1574242525820
