#	startTime:1574656218007
#	SiteID:5dd3d7732a57a34356595932	SiteName:杭州西溪银泰城	FloorId:5dd3d7732a57a3435659593c	FloorName:F4
#	Brand:OPPO	Model:PBCM10	AndroidName:8.1.0	APILevel:27	
#	type:1	name:BMI160 Accelerometer	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:4	name:BMI160 Gyroscope	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	type:35	name:BMI160 Accelerometer Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0023956299	power:0.18	maximumRange:39.22661
#	type:16	name:BMI160 Gyroscope Uncalibrated	version:2062600	vendor:BOSCH	resolution:0.0010681152	power:0.9	maximumRange:34.906586
#	type:14	name:AK09911 Magnetometer Uncalibrated	version:1	vendor:AKM	resolution:0.5996704	power:2.4	maximumRange:4911.9995
#	VersionName:v20191105-nightly-16-gcd7805b	VersionCode:403	
1574656218011	TYPE_DIST1	6.5223694	1.8066406	-6.528473
1574656218011	TYPE_DIST2	0.9624491	0.9976564	1.0431502
1574656218015	TYPE_WAYPOINT	216.08835	21.04281
1574656218065	TYPE_SENSOR_MAGNETIC_FIELD_ACCURACY_CHANGED	3
1574656218124	TYPE_ACCELEROMETER	-1.6947937	-0.37651062	17.590317	2
1574656218124	TYPE_MAGNETIC_FIELD	34.729004	6.285095	-31.204224	3
1574656218124	TYPE_GYROSCOPE	-1.6193695	0.03817749	0.023925781	3
1574656218124	TYPE_ROTATION_VECTOR	-0.02333383	-0.0138358055	0.6425442	3
1574656218124	TYPE_MAGNETIC_FIELD_UNCALIBRATED	-16.65039	-36.07483	-298.95935	-51.379395	-42.359924	-267.75513	3
1574656218124	TYPE_GYROSCOPE_UNCALIBRATED	-1.7602386	0.031570435	0.015808105	-7.9345703E-4	3.2043457E-4	4.119873E-4	3
1574656218124	TYPE_ACCELEROMETER_UNCALIBRATED	-0.8915405	-0.7015381	14.936935	0.0	0.0	0.0	3
1574656218164	TYPE_WIFI	intime_free	0e:74:9c:2e:b3:2a	-61	2412	1574656216322
1574656218164	TYPE_WIFI	intime_office	0a:74:9c:2e:b3:2a	-61	2412	1574656216322
1574656218164	TYPE_WIFI	intime_lease	12:74:9c:2e:b3:2a	-61	2412	1574656216323
1574656218164	TYPE_WIFI	intime_pos	06:74:9c:2e:b3:2a	-61	2412	1574656216321
1574656218164	TYPE_WIFI	JS168	ec:6c:9f:56:ae:63	-62	2442	1574656216685
1574656218164	TYPE_WIFI	Airdream_2G_2	ee:6c:9f:56:ae:63	-62	2442	1574656216686
1574656218164	TYPE_WIFI	cloud time_license_2.4	1a:74:9c:2e:b3:2a	-62	2412	1574656216323
1574656218164	TYPE_WIFI		16:74:9c:2e:b3:2a	-63	2412	1574656216323
1574656218164	TYPE_WIFI	intime_pos	06:74:9c:2e:ac:0a	-64	2412	1574656216272
1574656218164	TYPE_WIFI		16:74:9c:2e:b3:2b	-65	5765	1574656217390
1574656218164	TYPE_WIFI		16:74:9c:2e:ac:0a	-65	2412	1574656214334
1574656218164	TYPE_WIFI	intime_pos	06:74:9c:2e:b3:2b	-66	5765	1574656217421
1574656218164	TYPE_WIFI	intime_lease	12:74:9c:2e:b3:2b	-66	5765	1574656217426
1574656218164	TYPE_WIFI	cloud time_license_5	1e:74:9c:2e:b3:2b	-66	5765	1574656217426
1574656218164	TYPE_WIFI	intime_office	0a:74:9c:2e:b3:2b	-66	5765	1574656217422
1574656218164	TYPE_WIFI	cloud time_license_2.4	1a:74:9c:2e:ac:0a	-66	2412	1574656216303
1574656218164	TYPE_WIFI	intime_office	0a:74:9c:2e:ac:0a	-66	2412	1574656216301
1574656218164	TYPE_WIFI	intime_free	0e:74:9c:2e:ac:0a	-66	2412	1574656216302
1574656218164	TYPE_WIFI	intime_free	0e:74:9c:2e:b3:2b	-67	5765	1574656217423
1574656218164	TYPE_WIFI	intime_lease	12:74:9c:2e:ac:0a	-67	2412	1574656216302
1574656218164	TYPE_WIFI	intime_office	0a:74:9c:2e:ac:0b	-69	5825	1574656217619
1574656218164	TYPE_WIFI	intime_free	0e:74:9c:2e:ac:0b	-69	5825	1574656217619
